Date of Production,Wellbore name,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,FLOW_KIND,WELL_TYPE,Calculated_GOR
2014-02-17,15/9-F-11 H,24.0,241.426,106.303,168.797,26.217,11.12686,72.63,65.276,44.31,1235.0,188474.0,123.0,production,OP,152.61052631578949
2014-02-18,15/9-F-11 H,17.17,253.3,105.937,174.677,18.617,7.03639,78.623,52.878,50.009,650.0,102858.0,66.0,production,OP,158.24307692307693
2014-02-19,15/9-F-11 H,24.0,247.439,105.926,172.833,20.939,10.14923,74.606,60.101,46.085,1082.0,164366.0,111.0,production,OP,151.909426987061
2014-02-20,15/9-F-11 H,24.0,240.917,106.264,168.75,25.316,11.04015,72.167,61.715,43.62,1230.0,186274.0,119.0,production,OP,151.44227642276422
2014-02-21,15/9-F-11 H,24.0,240.31,106.314,168.35,25.875,11.06021,71.96,59.685,43.403,1248.0,189304.0,123.0,production,OP,151.68589743589743
2014-02-22,15/9-F-11 H,24.0,240.889,106.323,168.554,25.963,10.9222,72.335,59.647,43.778,1241.0,187047.0,123.0,production,OP,150.72280419016923
2014-02-23,15/9-F-11 H,24.0,240.389,106.342,168.268,25.943,11.06161,72.121,59.287,43.584,1244.0,189235.0,123.0,production,OP,152.11816720257235
2014-02-24,15/9-F-11 H,24.0,240.281,106.346,168.223,26.065,10.82551,72.058,61.066,43.522,1211.0,182604.0,113.0,production,OP,150.78777869529316
2014-02-25,15/9-F-11 H,24.0,238.187,105.507,166.376,26.137,11.08792,71.812,63.379,43.27,1224.0,185140.0,117.0,production,OP,151.25816993464053
2014-02-26,15/9-F-11 H,24.0,239.72,106.35,168.015,26.144,11.09374,71.705,62.792,43.172,1224.0,184384.0,118.0,production,OP,150.640522875817
2014-02-27,15/9-F-11 H,24.0,239.978,106.347,168.123,26.033,11.07764,71.855,62.038,43.328,1210.0,183100.0,117.0,production,OP,151.32231404958677
2014-02-28,15/9-F-11 H,24.0,240.113,106.34,168.229,26.229,11.0122,71.883,62.979,43.339,1208.0,181939.0,115.0,production,OP,150.61175496688742
2014-03-01,15/9-F-11 H,24.0,239.906,106.347,168.109,26.267,11.06501,71.796,62.428,43.309,1189.0,179622.0,117.0,production,OP,151.06980656013457
2014-03-02,15/9-F-11 H,24.0,239.982,106.35,168.136,26.081,11.11592,71.846,62.881,43.133,1201.0,183492.0,119.0,production,OP,152.7826810990841
2014-03-03,15/9-F-11 H,24.0,240.123,106.35,168.195,25.928,10.82405,71.929,62.358,43.379,1199.0,181946.0,115.0,production,OP,151.74812343619683
2014-03-04,15/9-F-11 H,24.0,240.06,106.352,168.172,26.015,11.05609,71.888,63.219,43.358,1195.0,181725.0,121.0,production,OP,152.07112970711296
2014-03-05,15/9-F-11 H,24.0,240.33,106.346,168.302,26.123,10.9032,72.027,61.708,43.525,1178.0,178349.0,111.0,production,OP,151.39983022071308
2014-03-06,15/9-F-11 H,24.0,240.161,106.347,168.242,26.053,10.93457,71.919,60.46,43.397,1190.0,178695.0,112.0,production,OP,150.1638655462185
2014-03-07,15/9-F-11 H,24.0,238.524,106.372,167.54,26.249,11.23067,70.985,61.91,42.467,1217.0,185392.0,119.0,production,OP,152.33525061626952
2014-03-08,15/9-F-11 H,24.0,235.253,106.441,166.0,27.092,11.76905,69.253,62.847,40.731,1332.0,199340.0,131.0,production,OP,149.65465465465465
2014-03-09,15/9-F-11 H,24.0,235.307,106.44,166.042,27.254,11.6214,69.266,61.761,40.743,1306.0,196022.0,127.0,production,OP,150.09341500765697
2014-03-10,15/9-F-11 H,24.0,234.725,106.45,165.832,27.725,11.75192,68.893,66.647,40.358,1326.0,199620.0,132.0,production,OP,150.54298642533936
2014-03-11,15/9-F-11 H,24.0,234.835,106.449,165.862,27.688,11.81961,68.972,64.185,40.453,1329.0,199879.0,133.0,production,OP,150.39804364183595
2014-03-12,15/9-F-11 H,24.0,235.061,106.446,165.959,27.474,11.7682,69.102,62.529,40.228,1309.0,196309.0,131.0,production,OP,149.9686783804431
2014-03-13,15/9-F-11 H,24.0,234.922,106.45,165.964,27.604,11.72136,68.958,65.597,40.435,1320.0,198368.0,150.0,production,OP,150.27878787878788
2014-03-14,15/9-F-11 H,24.0,234.743,106.458,165.852,27.421,11.79114,68.891,63.836,40.354,1310.0,197942.0,136.0,production,OP,151.10076335877864
2014-03-15,15/9-F-11 H,24.0,234.709,106.46,165.862,27.468,11.84933,68.847,66.213,40.3,1325.0,198230.0,140.0,production,OP,149.6075471698113
2014-03-16,15/9-F-11 H,24.0,234.749,106.458,165.903,27.193,11.82656,68.846,65.903,40.299,1308.0,197591.0,142.0,production,OP,151.06345565749234
2014-03-17,15/9-F-11 H,24.0,234.768,106.457,165.919,27.428,11.80172,68.849,66.308,40.317,1310.0,196493.0,142.0,production,OP,149.99465648854962
2014-03-18,15/9-F-11 H,24.0,235.326,106.446,166.174,27.407,11.70624,69.153,66.024,40.613,1273.0,193559.0,137.0,production,OP,152.04948939512963
2014-03-19,15/9-F-11 H,24.0,235.56,106.441,166.262,27.117,11.64559,69.298,63.226,40.595,1284.0,192236.0,96.0,production,OP,149.71651090342678
2014-03-20,15/9-F-11 H,24.0,235.245,106.441,166.139,26.856,11.67221,69.106,59.325,40.386,1309.0,197339.0,170.0,production,OP,150.755538579068
2014-03-21,15/9-F-11 H,24.0,235.111,106.446,166.079,27.046,11.68343,69.031,60.411,40.468,1295.0,196230.0,169.0,production,OP,151.52895752895753
2014-03-22,15/9-F-11 H,13.33,237.121,106.382,167.695,26.028,7.15149,69.425,60.508,41.12,599.0,91631.0,71.0,production,OP,152.97328881469116
2014-03-23,15/9-F-11 H,24.0,241.771,105.724,171.332,17.147,10.02201,70.439,56.923,40.855,941.0,146646.0,138.0,production,OP,155.8405951115834
2014-03-24,15/9-F-11 H,6.56,237.747,106.074,169.246,23.163,3.77352,68.502,63.846,39.595,246.0,42331.0,31.0,production,OP,172.0772357723577
2014-03-25,15/9-F-11 H,7.11,256.412,105.202,178.276,6.331,3.52009,78.136,46.124,47.765,220.0,31707.0,54.0,production,OP,144.12272727272727
2014-03-26,15/9-F-11 H,24.0,242.577,105.894,171.884,19.798,10.45401,70.693,62.282,41.183,1173.0,177032.0,148.0,production,OP,150.92242114236998
2014-03-27,15/9-F-11 H,10.56,238.577,106.115,169.459,23.271,10.32203,69.118,61.569,40.367,498.0,76861.0,89.0,production,OP,154.3393574297189
2014-03-28,15/9-F-11 H,6.5,260.2,105.212,181.123,5.94,8.38555,79.077,47.042,48.381,180.0,29817.0,31.0,production,OP,165.65
2014-03-29,15/9-F-11 H,12.44,259.275,105.331,182.92,9.508,7.89588,76.355,48.675,44.224,358.0,57600.0,58.0,production,OP,160.89385474860336
2014-03-30,15/9-F-11 H,23.0,235.742,106.056,168.011,22.818,11.05411,67.73,65.674,39.271,1112.0,166606.0,154.0,production,OP,149.82553956834533
2014-03-31,15/9-F-11 H,24.0,235.02,106.227,166.825,24.95,11.63294,68.195,66.224,39.759,1262.0,191240.0,171.0,production,OP,151.53724247226626
2014-04-01,15/9-F-11 H,24.0,235.156,106.267,166.734,25.658,11.65531,68.422,65.869,39.97,1260.0,190402.0,173.0,production,OP,151.11269841269842
2014-04-02,15/9-F-11 H,24.0,235.401,106.284,166.796,26.055,11.64849,68.605,65.664,40.162,1262.0,190094.0,173.0,production,OP,150.62916006339145
2014-04-03,15/9-F-11 H,24.0,235.289,106.298,166.728,26.234,11.64634,68.561,65.632,40.121,1266.0,190772.0,174.0,production,OP,150.68878357030016
2014-04-04,15/9-F-11 H,24.0,235.333,106.31,166.719,26.22,11.62416,68.614,64.557,40.169,1280.0,195008.0,153.0,production,OP,152.35
2014-04-05,15/9-F-11 H,24.0,235.418,106.318,166.742,26.397,11.53441,68.677,63.476,40.228,1287.0,195047.0,152.0,production,OP,151.55167055167055
2014-04-06,15/9-F-11 H,18.06,236.571,106.32,167.724,26.501,9.70803,68.847,64.338,40.484,926.0,143170.0,104.0,production,OP,154.6112311015119
2014-04-07,15/9-F-11 H,3.5,259.067,104.969,177.175,3.684,1.84062,81.893,45.603,53.512,53.0,8279.0,7.0,production,OP,156.20754716981133
2014-04-08,15/9-F-11 H,24.0,243.109,105.825,172.53,18.535,10.36859,70.579,61.209,42.146,1041.0,159740.0,125.0,production,OP,153.44860710854948
2014-04-09,15/9-F-11 H,24.0,235.152,106.201,167.133,25.393,11.1881,68.02,66.582,39.576,1218.0,184930.0,139.0,production,OP,151.83087027914615
2014-04-10,15/9-F-11 H,21.96,244.141,106.053,171.515,22.463,9.23766,72.626,60.914,44.39,985.0,160416.0,110.0,production,OP,162.85888324873096
2014-04-11,15/9-F-11 H,24.0,235.307,106.295,166.817,26.863,11.27512,68.491,65.735,39.954,1259.0,190660.0,141.0,production,OP,151.4376489277204
2014-04-12,15/9-F-11 H,24.0,235.12,106.317,166.637,26.873,11.26167,68.483,62.154,39.942,1255.0,190196.0,141.0,production,OP,151.55059760956175
2014-04-13,15/9-F-11 H,24.0,235.381,106.325,166.768,26.915,11.32277,68.613,65.2,40.074,1250.0,190281.0,143.0,production,OP,152.2248
2014-04-14,15/9-F-11 H,24.0,235.555,106.329,166.825,27.137,11.09303,68.73,65.354,40.202,1245.0,188970.0,140.0,production,OP,151.78313253012047
2014-04-15,15/9-F-11 H,24.0,235.534,106.336,166.817,27.516,11.3541,68.717,65.442,40.195,1257.0,190812.0,144.0,production,OP,151.79952267303102
2014-04-16,15/9-F-11 H,24.0,234.923,105.981,166.165,27.402,11.32223,68.758,62.105,40.218,1249.0,190810.0,144.0,production,OP,152.77021617293835
2014-04-17,15/9-F-11 H,24.0,235.117,106.361,166.594,27.659,11.34132,68.523,64.162,39.97,1268.0,191855.0,144.0,production,OP,151.30520504731862
2014-04-18,15/9-F-11 H,24.0,235.546,106.362,166.801,27.954,11.35004,68.745,66.022,40.22,1257.0,191331.0,144.0,production,OP,152.21241050119332
2014-04-19,15/9-F-11 H,24.0,234.985,106.375,166.541,28.39,11.4837,68.444,66.466,39.914,1284.0,194212.0,148.0,production,OP,151.25545171339564
2014-04-20,15/9-F-11 H,24.0,235.053,106.385,166.547,28.517,11.5426,68.507,66.368,39.983,1285.0,194522.0,149.0,production,OP,151.37898832684826
2014-04-21,15/9-F-11 H,24.0,235.874,106.375,166.934,28.293,11.40728,68.94,66.72,40.409,1262.0,195813.0,135.0,production,OP,155.1608557844691
2014-04-22,15/9-F-11 H,24.0,235.996,106.38,166.985,28.475,11.34503,69.011,66.374,40.477,1207.0,172838.0,121.0,production,OP,143.1963545981773
2014-04-23,15/9-F-11 H,24.0,235.832,106.387,166.891,28.487,11.42951,68.941,65.144,40.359,1279.0,181708.0,136.0,production,OP,142.07036747458952
2014-04-24,15/9-F-11 H,24.0,235.704,106.397,166.804,28.642,6.68383,68.901,65.063,40.28,833.0,119220.0,83.0,production,OP,143.12124849939977
2014-04-25,15/9-F-11 H,24.0,235.914,106.403,166.91,28.804,11.4104,69.003,65.904,40.385,1294.0,184559.0,152.0,production,OP,142.62673879443585
2014-04-26,15/9-F-11 H,24.0,236.162,106.402,167.025,28.542,11.40979,69.137,64.889,40.503,1280.0,183250.0,151.0,production,OP,143.1640625
2014-04-27,15/9-F-11 H,24.0,236.664,106.398,167.273,28.506,11.31994,69.391,66.363,40.728,1266.0,182479.0,145.0,production,OP,144.13823064770932
2014-04-28,15/9-F-11 H,24.0,235.893,106.408,166.97,28.689,11.50546,68.923,67.548,40.261,1296.0,185739.0,148.0,production,OP,143.31712962962962
2014-04-29,15/9-F-11 H,24.0,235.973,106.412,166.974,28.453,11.70008,68.999,66.629,40.334,1268.0,183213.0,152.0,production,OP,144.4897476340694
2014-04-30,15/9-F-11 H,24.0,233.897,106.437,166.123,28.532,11.84132,67.774,67.031,39.093,1257.0,181631.0,155.0,production,OP,144.4956245027844
2014-05-01,15/9-F-11 H,24.0,229.995,106.518,164.342,29.258,12.48343,65.653,67.673,36.959,1350.0,194329.0,168.0,production,OP,143.9474074074074
2014-05-02,15/9-F-11 H,24.0,229.857,106.513,164.315,29.215,12.52253,65.542,67.745,36.73,1351.0,194753.0,168.0,production,OP,144.15470022205773
2014-05-03,15/9-F-11 H,24.0,229.753,106.506,164.332,29.34,12.49227,65.421,68.007,36.746,1342.0,190175.0,169.0,production,OP,141.7101341281669
2014-05-04,15/9-F-11 H,24.0,229.745,106.497,164.374,29.19,12.58324,65.37,67.699,36.675,1344.0,193142.0,171.0,production,OP,143.70684523809524
2014-05-05,15/9-F-11 H,24.0,229.909,106.488,164.51,28.886,12.49976,65.399,66.702,36.702,1318.0,190890.0,159.0,production,OP,144.8330804248862
2014-05-06,15/9-F-11 H,24.0,230.107,106.481,164.688,28.772,12.44398,65.418,66.135,36.688,1293.0,186830.0,158.0,production,OP,144.49342614075792
2014-05-07,15/9-F-11 H,24.0,230.344,106.469,164.981,28.997,12.36846,65.363,67.663,35.868,1281.0,186931.0,157.0,production,OP,145.92583918813426
2014-05-08,15/9-F-11 H,22.33,230.495,106.475,165.168,28.764,11.48842,65.327,65.745,35.277,1157.0,161449.0,164.0,production,OP,139.54105445116681
2014-05-09,15/9-F-11 H,13.17,256.711,105.428,179.567,11.84,5.74696,77.145,47.801,48.065,493.0,67888.0,203.0,production,OP,137.70385395537525
2014-05-10,15/9-F-11 H,24.0,233.162,106.01,167.981,23.899,11.48772,65.181,64.363,36.249,1206.0,66631.0,308.0,production,OP,55.249585406301826
2014-05-11,15/9-F-11 H,24.0,231.191,106.253,166.251,26.385,11.58278,64.941,64.777,35.963,1111.0,158902.0,141.0,production,OP,143.02610261026103
2014-05-12,15/9-F-11 H,24.0,230.735,106.323,165.889,26.926,11.63862,64.846,66.476,35.847,1090.0,157646.0,132.0,production,OP,144.62935779816513
2014-05-13,15/9-F-11 H,24.0,231.108,106.342,165.986,26.747,11.61305,65.122,65.844,36.231,1109.0,160327.0,129.0,production,OP,144.56898106402164
2014-05-14,15/9-F-11 H,24.0,230.573,106.347,165.808,26.465,11.5877,64.765,65.927,36.301,1121.0,161681.0,125.0,production,OP,144.2292595896521
2014-05-15,15/9-F-11 H,24.0,229.046,106.349,165.26,26.248,11.61738,63.786,64.927,35.285,1052.0,150929.0,134.0,production,OP,143.46863117870723
2014-05-16,15/9-F-11 H,24.0,225.122,106.415,163.498,26.47,12.01707,61.624,65.58,33.114,1069.0,152325.0,134.0,production,OP,142.49298409728718
2014-05-17,15/9-F-11 H,24.0,225.398,106.394,163.755,26.298,12.00761,61.642,66.474,33.298,1066.0,149817.0,133.0,production,OP,140.54127579737334
2014-05-18,15/9-F-11 H,24.0,225.322,106.383,163.826,26.038,11.75306,61.496,65.577,33.156,1061.0,149172.0,137.0,production,OP,140.59566446748352
2014-05-19,15/9-F-11 H,24.0,225.15,106.377,163.863,26.241,12.02399,61.287,66.151,32.948,1071.0,148691.0,140.0,production,OP,138.83380018674137
2014-05-20,15/9-F-11 H,24.0,225.136,106.373,163.949,26.397,11.72354,61.187,66.6,32.844,1039.0,145145.0,136.0,production,OP,139.69682386910492
2014-05-21,15/9-F-11 H,24.0,225.308,106.369,164.098,26.448,11.86473,61.211,66.175,32.866,1051.0,148397.0,137.0,production,OP,141.19600380589915
2014-05-22,15/9-F-11 H,24.0,225.207,106.366,164.183,26.377,11.79343,61.025,66.506,32.675,1056.0,153849.0,141.0,production,OP,145.6903409090909
2014-05-23,15/9-F-11 H,24.0,225.114,106.369,164.206,26.526,11.79418,60.908,64.81,32.551,1068.0,155309.0,149.0,production,OP,145.42041198501872
2014-05-24,15/9-F-11 H,24.0,225.213,106.379,164.352,27.267,11.82459,60.861,67.715,32.543,1079.0,156709.0,162.0,production,OP,145.2354031510658
2014-05-25,15/9-F-11 H,24.0,225.042,106.405,164.29,27.715,12.06216,60.753,67.771,32.391,1102.0,155402.0,165.0,production,OP,141.01814882032667
2014-05-26,15/9-F-11 H,24.0,225.101,106.428,164.324,27.985,11.93371,60.777,67.862,32.286,1058.0,154922.0,140.0,production,OP,146.42911153119093
2014-05-27,15/9-F-11 H,24.0,225.241,106.431,164.516,28.265,12.17782,60.726,68.107,32.226,1063.0,157210.0,151.0,production,OP,147.89275634995298
2014-05-28,15/9-F-11 H,24.0,224.796,105.396,163.983,28.638,12.15465,60.813,68.374,32.309,1087.0,159981.0,198.0,production,OP,147.1766329346826
2014-05-29,15/9-F-11 H,24.0,225.553,106.455,164.764,28.932,12.19148,60.789,68.707,32.269,1096.0,161325.0,199.0,production,OP,147.19434306569343
2014-05-30,15/9-F-11 H,24.0,225.651,106.463,164.875,28.944,12.29901,60.776,68.408,32.258,1112.0,164196.0,203.0,production,OP,147.65827338129498
2014-05-31,15/9-F-11 H,24.0,225.556,106.479,164.888,29.101,12.32057,60.668,68.356,32.151,1135.0,167666.0,206.0,production,OP,147.72334801762113
2014-06-01,15/9-F-11 H,24.0,225.12,106.5,164.734,29.532,12.44686,60.385,68.705,31.86,1153.0,170350.0,210.0,production,OP,147.74501300954034
2014-06-02,15/9-F-11 H,21.67,228.665,106.343,166.776,26.436,10.81303,61.889,64.388,33.106,1068.0,158583.0,177.0,production,OP,148.48595505617976
2014-06-03,15/9-F-11 H,24.0,225.119,106.398,165.403,28.062,12.01243,59.717,66.678,31.145,1109.0,162654.0,206.0,production,OP,146.66726780883678
2014-06-04,15/9-F-11 H,24.0,225.58,106.485,165.297,29.242,12.13072,60.283,68.158,31.711,1110.0,163691.0,206.0,production,OP,147.46936936936936
2014-06-05,15/9-F-11 H,24.0,225.173,106.538,165.08,28.171,12.20377,60.093,68.246,31.53,1179.0,173182.0,208.0,production,OP,146.88888888888889
2014-06-06,15/9-F-11 H,24.0,225.919,106.541,165.486,20.136,12.22974,60.433,69.075,31.86,1181.0,170781.0,208.0,production,OP,144.60711261642675
2014-06-07,15/9-F-11 H,24.0,225.237,106.563,165.228,20.485,12.3537,60.009,69.372,31.44,1200.0,173330.0,210.0,production,OP,144.44166666666666
2014-06-08,15/9-F-11 H,24.0,225.112,106.577,165.203,20.615,12.33334,59.91,68.103,31.351,1198.0,173333.0,208.0,production,OP,144.68530884808013
2014-06-09,15/9-F-11 H,24.0,225.209,106.584,165.341,20.766,12.325,59.869,69.135,31.303,1349.0,197570.0,210.0,production,OP,146.45663454410675
2014-06-10,15/9-F-11 H,24.0,225.367,106.585,165.478,20.544,12.25788,59.889,68.559,31.329,1189.0,175046.0,205.0,production,OP,147.22119428090832
2014-06-11,15/9-F-11 H,24.0,225.383,106.59,165.537,20.664,12.03581,59.847,67.876,31.287,1172.0,170982.0,195.0,production,OP,145.88907849829351
2014-06-12,15/9-F-11 H,24.0,224.829,106.604,165.363,20.892,12.08718,59.466,69.577,30.925,1175.0,170180.0,196.0,production,OP,144.8340425531915
2014-06-13,15/9-F-11 H,24.0,224.688,106.61,165.339,20.752,12.20342,59.349,69.3,30.793,1117.0,164074.0,197.0,production,OP,146.88809310653536
2014-06-14,15/9-F-11 H,24.0,224.868,106.608,165.466,20.541,12.24629,59.402,68.843,30.841,1102.0,162815.0,196.0,production,OP,147.74500907441018
2014-06-15,15/9-F-11 H,24.0,224.949,106.605,165.57,20.568,12.24054,59.38,68.9,30.838,1104.0,163026.0,195.0,production,OP,147.66847826086956
2014-06-16,15/9-F-11 H,24.0,223.112,106.63,164.848,20.638,12.31001,58.264,69.012,29.717,1121.0,164490.0,196.0,production,OP,146.7350579839429
2014-06-17,15/9-F-11 H,24.0,220.392,106.696,163.596,21.257,13.09326,56.796,69.552,28.231,1156.0,170403.0,206.0,production,OP,147.4074394463668
2014-06-18,15/9-F-11 H,24.0,220.029,106.7,163.439,20.597,13.23604,56.59,69.704,28.022,1160.0,170577.0,210.0,production,OP,147.0491379310345
2014-06-19,15/9-F-11 H,24.0,219.927,106.699,163.45,18.472,13.16294,56.476,69.1,27.908,1147.0,169702.0,217.0,production,OP,147.95292066259807
2014-06-20,15/9-F-11 H,24.0,219.906,106.695,163.532,18.735,13.20439,56.374,69.342,27.808,1147.0,169233.0,209.0,production,OP,147.5440278988666
2014-06-21,15/9-F-11 H,24.0,219.47,106.698,163.393,18.799,13.31868,56.076,69.627,27.521,1146.0,168594.0,208.0,production,OP,147.1151832460733
2014-06-22,15/9-F-11 H,24.0,219.924,106.688,163.669,18.572,13.32115,56.255,69.364,27.704,1136.0,165566.0,213.0,production,OP,145.74471830985917
2014-06-23,15/9-F-11 H,24.0,219.939,106.68,163.738,18.739,13.32524,56.201,69.548,27.306,1117.0,164288.0,212.0,production,OP,147.07967770814682
2014-06-24,15/9-F-11 H,24.0,219.701,106.687,163.658,18.578,13.33035,56.043,69.557,27.487,1169.0,171700.0,221.0,production,OP,146.87767322497862
2014-06-25,15/9-F-11 H,24.0,220.154,106.678,163.917,18.622,12.97433,56.237,69.665,27.677,1199.0,177016.0,217.0,production,OP,147.63636363636363
2014-06-26,15/9-F-11 H,16.33,234.444,106.283,170.228,12.987,7.66415,64.216,61.61,36.545,661.0,98984.0,121.0,production,OP,149.74886535552193
2014-06-27,15/9-F-11 H,23.33,230.927,105.737,171.21,13.18,11.12249,59.716,63.835,30.711,964.0,145661.0,180.0,production,OP,151.100622406639
2014-06-28,15/9-F-11 H,24.0,219.879,106.542,164.771,19.781,12.64935,55.108,69.38,26.446,1120.0,167672.0,230.0,production,OP,149.70714285714286
2014-06-29,15/9-F-11 H,24.0,220.165,106.581,164.622,20.022,12.43966,55.543,69.086,26.885,1108.0,165827.0,209.0,production,OP,149.66335740072202
2014-06-30,15/9-F-11 H,24.0,220.296,106.598,164.595,20.06,12.51362,55.701,68.732,27.061,1141.0,171374.0,209.0,production,OP,150.19631901840492
2014-07-01,15/9-F-11 H,24.0,220.074,106.612,164.472,20.287,12.59422,55.602,68.996,26.951,1109.0,166046.0,204.0,production,OP,149.7258791704238
2014-07-02,15/9-F-11 H,24.0,220.109,106.619,164.462,20.468,12.59018,55.647,67.696,27.008,1109.0,165832.0,204.0,production,OP,149.53291253381425
2014-07-03,15/9-F-11 H,24.0,220.094,106.623,164.462,20.351,12.59989,55.632,67.675,26.967,1111.0,165827.0,204.0,production,OP,149.25922592259226
2014-07-04,15/9-F-11 H,24.0,219.989,106.633,164.387,20.307,12.73121,55.603,67.638,26.942,1112.0,166008.0,207.0,production,OP,149.28776978417267
2014-07-05,15/9-F-11 H,24.0,220.05,106.632,164.448,20.407,12.70069,55.602,68.173,26.931,1108.0,164858.0,207.0,production,OP,148.78880866425993
2014-07-06,15/9-F-11 H,24.0,220.039,106.634,164.471,20.7,12.59595,55.569,69.264,26.892,1098.0,163485.0,206.0,production,OP,148.89344262295083
2014-07-07,15/9-F-11 H,24.0,220.257,106.633,164.582,20.692,12.48899,55.675,68.903,27.017,1111.0,165614.0,201.0,production,OP,149.06750675067508
2014-07-08,15/9-F-11 H,24.0,220.239,106.633,164.584,20.81,12.33656,55.655,69.313,26.986,1105.0,164395.0,198.0,production,OP,148.7737556561086
2014-07-09,15/9-F-11 H,24.0,220.099,106.635,164.513,20.872,12.33263,55.586,69.805,26.93,1101.0,164201.0,198.0,production,OP,149.13805631244324
2014-07-10,15/9-F-11 H,24.0,219.899,106.642,164.42,20.591,12.2263,55.479,69.495,26.784,1109.0,165647.0,192.0,production,OP,149.36609558160504
2014-07-11,15/9-F-11 H,24.0,220.561,106.635,164.711,20.615,12.14892,55.851,69.742,27.221,1106.0,164021.0,227.0,production,OP,148.3010849909584
2014-07-12,15/9-F-11 H,24.0,219.43,106.651,164.163,21.078,12.57979,55.268,69.886,26.637,1120.0,166572.0,186.0,production,OP,148.725
